fpr,tpr,threshold
0.0019611505416511,0.0162199670396391,0.855962266636947
0.0019844975719088,0.0162199670396391,0.8559100055464817
0.0019844975719088,0.0166536559979182,0.8554321183726977
0.0020078446021666,0.0166536559979182,0.8554300532846201
0.0020078446021666,0.0168271315812299,0.8553982866041552
0.0020311916324243,0.0168271315812299,0.8553723798520847
0.0020311916324243,0.0169138693728857,0.8553623629371958
0.0020778856929398,0.0169138693728857,0.8552544911735529
0.0020778856929398,0.0173475583311648,0.8548573093916114
0.0021479267837131,0.0173475583311648,0.8545536296382132
0.0021479267837131,0.0178679850810998,0.854180496318383
0.0021712738139708,0.0178679850810998,0.8541612474545106
0.0021712738139708,0.0179547228727556,0.8539083139384552
0.0021946208442286,0.0179547228727556,0.8537870191012773
0.0021946208442286,0.0180414606644114,0.8537467817216173
0.0022179678744863,0.0180414606644114,0.8535865332399131
0.0022179678744863,0.0182149362477231,0.8534769964246502
0.0022413149047441,0.0182149362477231,0.8534249056542719
0.0022413149047441,0.0183884118310347,0.8529856058624639
0.0022646619350018,0.0183884118310347,0.8529126778301686
0.0022646619350018,0.0188221007893139,0.8520488997632971
0.0023113559955173,0.0188221007893139,0.8519970830733454
0.0023113559955173,0.0189955763726255,0.851951078708073
0.0023347030257751,0.0189955763726255,0.8519120117047698
0.0023347030257751,0.019255789747593,0.8518169647808761
0.0023813970862906,0.019255789747593,0.8514069036360341
0.0023813970862906,0.0197762164975279,0.8511293143416213
0.0024514381770638,0.0197762164975279,0.8508803164708592
0.0024514381770638,0.0198629542891837,0.8508769050011336
0.0024981322375793,0.0198629542891837,0.850837122874997
0.0024981322375793,0.0199496920808396,0.8507229680703133
0.0025214792678371,0.0199496920808396,0.8506477529843315
0.0025214792678371,0.0201231676641512,0.8506125345396995
0.0025681733283526,0.0201231676641512,0.8505680250639758
0.0025681733283526,0.020209905455807,0.8505410038780701
0.0025915203586103,0.020209905455807,0.8501882092206119
0.0025915203586103,0.0202966432474629,0.8501310266994725
0.0026615614493836,0.0202966432474629,0.849686809600374
0.0026615614493836,0.0203833810391187,0.8495379668605174
0.0026849084796413,0.0203833810391187,0.8495209524360621
0.0026849084796413,0.0205568566224303,0.8491079234838099
0.0027082555098991,0.0205568566224303,0.8491011522028405
0.0027082555098991,0.0210772833723653,0.8487266154001845
0.0027549495704146,0.0210772833723653,0.8486862210925954
0.0027549495704146,0.0211640211640211,0.8484229748455213
0.0027782966006723,0.0211640211640211,0.8482748075284138
0.0027782966006723,0.0212507589556769,0.8482346297102856
0.0028249906611878,0.0212507589556769,0.8482067517976437
0.0028249906611878,0.0215977101223002,0.8480320527379854
